Date,cluster_name,org_name,partner #1_name,partner #2_name,ADMIN1_NAME_ENG,ADMIN2_NAME_UKR,area_type,status_name,ACTIVITY,ACTIVITY_START,ACTIVITY_END,NUMBER_REACHED
01-Feb-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Luhanska,Марківський,GCA,Completed,NFI distributions,05-Mar-15,05-Mar-15,435
01-Feb-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Luhanska,Кремінський,GCA,Completed,NFI distributions,10-Mar-15,10-Mar-15,445
01-Feb-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Luhanska,Біловодський,GCA,Completed,NFI distributions,17-Mar-15,17-Mar-15,480
01-Feb-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Luhanska,Міловський,GCA,Completed,NFI distributions,17-Mar-15,17-Mar-15,350
01-Feb-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Luhanska,Лисичанськ,GCA,Completed,NFI distributions,24-Mar-15,24-Mar-15,7
01-Feb-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Luhanska,Сватівський,GCA,Completed,NFI distributions,30-Mar-15,30-Mar-15,500
01-Feb-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Luhanska,Троїцький,GCA,Completed,NFI distributions,30-Mar-15,30-Mar-15,500
01-Feb-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Luhanska,Новоайдарський,GCA,Completed,NFI distributions,17-Apr-15,17-Apr-15,500
01-Feb-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Luhanska,Старобільський,GCA,Completed,NFI distributions,18-Apr-15,18-Apr-15,500
01-Feb-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Luhanska,Рубіжне,GCA,Completed,NFI distributions,23-Apr-15,23-Apr-15,500
01-Feb-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Luhanska,Кремінський,GCA,Completed,NFI distributions,24-Apr-15,24-Apr-15,400
01-Feb-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Luhanska,Кремінський,GCA,Completed,NFI distributions,24-Apr-15,24-Apr-15,80
01-Feb-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Luhanska,Новопсковський,GCA,Completed,NFI distributions,29-Apr-15,29-Apr-15,450
01-Feb-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Luhanska,Марківський,GCA,Completed,NFI distributions,29-Apr-15,29-Apr-15,450
01-Feb-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Luhanska,Лисичанськ,GCA,Completed,NFI distributions,30-Apr-15,30-Apr-15,300
01-Feb-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Luhanska,Лисичанськ,GCA,Completed,NFI distributions,20-May-15,20-May-15,376
01-Feb-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Luhanska,Кремінський,GCA,Completed,NFI distributions,17-Jun-15,17-Jun-15,37
01-Feb-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Luhanska,Марківський,GCA,Completed,NFI distributions,28-Jul-15,28-Jul-15,135
01-Feb-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Luhanska,Лисичанськ,GCA,Completed,NFI distributions,30-Jul-15,30-Jul-15,300
01-Feb-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Luhanska,Старобільський,GCA,Completed,NFI distributions,26-Aug-15,26-Aug-15,300
01-Feb-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Luhanska,Станично-Луганський,GCA,Completed,NFI distributions,25-Sep-15,25-Sep-15,40
01-Feb-16,Shelter-NFI,United Nations High Comissioner for Refugees,Right to Protection,,Luhanska,Сєвєродонецьк,GCA,Completed,NFI distributions,30-Sep-15,30-Sep-15,25
01-Feb-16,Shelter-NFI,United Nations High Comissioner for Refugees,Norwegian Refugee Council,,Luhanska,,GCA,Completed,Shelter Repairs,10-Apr-15,08-May-15,232
01-Feb-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Luhanska,Кремінський,GCA,Ongoing,NFI distributions,17-Jun-15,17-Jun-15,0
01-Feb-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Luhanska,Марківський,GCA,Ongoing,NFI distributions,28-Jul-15,28-Jul-15,100
01-Feb-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Luhanska,Лисичанськ,GCA,Ongoing,NFI distributions,30-Jul-15,30-Jul-15,0
01-Feb-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Luhanska,Старобільський,GCA,Ongoing,NFI distributions,26-Aug-15,26-Aug-15,0
01-Feb-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Luhanska,Станично-Луганський,GCA,Ongoing,NFI distributions,25-Sep-15,25-Sep-15,0
01-Feb-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Luhanska,Сєвєродонецьк,GCA,Ongoing,NFI distributions,30-Sep-15,30-Sep-15,0
01-Feb-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Luhanska,Станично-Луганський,GCA,Ongoing,NFI distributions,01-Dec-15,31-Dec-15,322
01-Feb-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Luhanska,Станично-Луганський,GCA,Ongoing,NFI distributions,01-Dec-15,31-Dec-15,289
01-Feb-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Luhanska,Новоайдарський,GCA,Ongoing,NFI distributions,01-Dec-15,31-Dec-15,625
01-Feb-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Luhanska,Кіровськ,GCA,Ongoing,NFI distributions,01-Dec-15,31-Dec-15,669
01-Feb-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Luhanska,Новоайдарський,GCA,Ongoing,NFI distributions,01-Dec-15,31-Dec-15,41
01-Feb-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Luhanska,Попаснянський,GCA,Ongoing,NFI distributions,01-Dec-15,31-Dec-15,650
01-Feb-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Luhanska,Новоайдарський,GCA,Ongoing,NFI distributions,01-Dec-15,31-Dec-15,60
01-Feb-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Luhanska,Луганськ,GCA,Ongoing,NFI distributions,01-Dec-15,31-Dec-15,235
01-Feb-16,Shelter-NFI,United Nations High Comissioner for Refugees,,,Donetska,Маріуполь,GCA,Completed,Other,01-Jul-15,01-Aug-15,250
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,United Nations High Comissioner for Refugees,,Luhanska,Попаснянський,GCA,Completed,Shelter Repairs,09-Jun-15,30-Sep-15,110
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,United Nations High Comissioner for Refugees,,Luhanska,Попаснянський,GCA,Ongoing,Shelter Repairs,09-Jun-15,31-Jan-15,68
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,United Nations High Comissioner for Refugees,,Luhanska,Первомайськ,GCA,Completed,Shelter Repairs,15-May-15,30-Sep-15,197
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,United Nations High Comissioner for Refugees,,Luhanska,Первомайськ,GCA,Completed,Shelter Repairs,31-Mar-15,31-Mar-15,13
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,United Nations High Comissioner for Refugees,,Luhanska,Первомайськ,GCA,Completed,Shelter Repairs,15-May-15,30-Nov-15,131
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,Katerinyvska village council,,Luhanska,Попаснянський,GCA,Ongoing,NFI distributions,26-Nov-15,26-Nov-15,300
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,United Nations High Comissioner for Refugees,,Luhanska,Попаснянський,GCA,Completed,Shelter Repairs,02-Jun-15,02-Jun-15,43
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,United Nations High Comissioner for Refugees,,Luhanska,Попаснянський,GCA,Completed,Shelter Repairs,01-Sep-15,01-Sep-15,30
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,United Nations High Comissioner for Refugees,,Luhanska,Попаснянський,GCA,Completed,Shelter Repairs,29-Jul-15,20-Aug-15,24
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,United Nations High Comissioner for Refugees,,Luhanska,Новоайдарський,GCA,Ongoing,Shelter Repairs,04-Aug-15,31-Jan-16,251
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,Mercy Corps,,Luhanska,Новоайдарський,GCA,Completed,Shelter Repairs,05-Oct-15,05-Oct-15,0
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,United Nations High Comissioner for Refugees,,Luhanska,Лисичанськ,GCA,Ongoing,Shelter Repairs,23-Jun-15,30-May-16,230
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,United Nations High Comissioner for Refugees,,Luhanska,Лисичанськ,GCA,Ongoing,Shelter Repairs,23-Jun-15,31-Jan-16,281
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,United Nations High Comissioner for Refugees,,Luhanska,Станично-Луганський,GCA,Completed,Shelter Repairs,17-Mar-15,17-Mar-15,12
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,United Nations High Comissioner for Refugees,,Luhanska,Новоайдарський,GCA,Ongoing,NFI distributions,01-Sep-15,28-Feb-16,780
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,United Nations High Comissioner for Refugees,,Luhanska,Кіровськ,GCA,Completed,Shelter Repairs,14-Mar-15,04-Jun-15,283
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,Norwegian Ministry of Foreign Affairs,United Nations High Comissioner for Refugees,Luhanska,Кіровськ,GCA,Completed,Shelter Repairs,14-Mar-15,30-Sep-15,301
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,United Nations High Comissioner for Refugees,,Luhanska,Кіровськ,GCA,Ongoing,Shelter Repairs,14-Mar-15,31-Jan-16,452
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,United Nations High Comissioner for Refugees,,Luhanska,Станично-Луганський,GCA,Completed,Shelter Repairs,12-Oct-15,13-Oct-15,232
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,United Nations High Comissioner for Refugees,,Luhanska,Станично-Луганський,GCA,Completed,Shelter Repairs,19-Nov-15,27-Nov-15,17
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,United Nations High Comissioner for Refugees,,Luhanska,Попаснянський,GCA,Completed,Shelter Repairs,12-Jun-15,30-Sep-15,112
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,United Nations High Comissioner for Refugees,,Luhanska,Станично-Луганський,GCA,Ongoing,Shelter Repairs,11-Nov-15,31-Jan-16,258
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,United Nations High Comissioner for Refugees,,Luhanska,Станично-Луганський,GCA,Completed,Shelter Repairs,11-Oct-15,12-Oct-15,43
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,United Nations High Comissioner for Refugees,,Luhanska,Попаснянський,GCA,Completed,Shelter Repairs,07-Aug-15,07-Aug-15,18
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,United Nations High Comissioner for Refugees,,Luhanska,Попаснянський,GCA,Completed,NFI distributions,17-Dec-15,17-Dec-15,60
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,United Nations High Comissioner for Refugees,,Luhanska,Попаснянський,GCA,Ongoing,NFI distributions,10-Nov-15,15-Dec-15,186
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,,,Luhanska,Попаснянський,GCA,Ongoing,NFI distributions,03-Dec-15,03-Dec-15,320
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,United Nations High Comissioner for Refugees,,Luhanska,Новоайдарський,GCA,Completed,Shelter Repairs,05-Jan-15,25-Feb-15,111
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,United Nations High Comissioner for Refugees,,Luhanska,Попаснянський,GCA,Completed,Shelter Repairs,24-Mar-15,20-Sep-15,1161
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,United Nations High Comissioner for Refugees,,Luhanska,Попаснянський,GCA,Completed,Shelter Repairs,18-Mar-15,09-Jun-15,401
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,,,Luhanska,Станично-Луганський,GCA,Completed,NFI distributions,10-Dec-15,10-Dec-15,27
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,United Nations High Comissioner for Refugees,,Luhanska,Станично-Луганський,GCA,Completed,Shelter Repairs,19-Mar-15,25-Mar-15,71
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,United Nations High Comissioner for Refugees,,Luhanska,Станично-Луганський,GCA,Ongoing,Shelter Repairs,12-Oct-15,30-May-16,245
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,United Nations High Comissioner for Refugees,,Luhanska,Старобільський,GCA,Completed,Shelter Repairs,30-Jul-15,30-Sep-15,32
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,United Nations High Comissioner for Refugees,,Luhanska,Сватівський,GCA,Completed,Shelter Repairs,31-Oct-15,09-Nov-15,526
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,United Nations High Comissioner for Refugees,,Luhanska,Первомайськ,GCA,Completed,Shelter Repairs,28-Apr-15,30-Oct-15,48
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,United Nations High Comissioner for Refugees,,Luhanska,Первомайськ,GCA,Ongoing,Shelter Repairs,28-Apr-15,31-Jan-16,71
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,United Nations High Comissioner for Refugees,,Luhanska,Попаснянський,GCA,Completed,Shelter Repairs,09-Jun-15,30-Sep-15,126
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,United Nations High Comissioner for Refugees,,Luhanska,Попаснянський,GCA,Completed,Shelter Repairs,24-Mar-15,24-Mar-15,27
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,,,Luhanska,Попаснянський,GCA,Ongoing,Shelter Repairs,01-Sep-15,28-Feb-16,190
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,,,Luhanska,Сватівський,GCA,Completed,NFI distributions,31-Oct-15,31-Oct-15,886
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,United Nations High Comissioner for Refugees,,Luhanska,Новоайдарський,GCA,Completed,Shelter Repairs,15-Apr-15,15-Apr-15,106
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,United Nations High Comissioner for Refugees,,Luhanska,Новоайдарський,GCA,Completed,Shelter Repairs,28-Dec-14,30-Nov-15,246
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,United Nations High Comissioner for Refugees,,Luhanska,Новоайдарський,GCA,Completed,Shelter Repairs,28-Dec-14,10-Dec-15,397
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,United Nations High Comissioner for Refugees,,Luhanska,Станично-Луганський,GCA,Completed,Shelter Repairs,16-Mar-15,17-Mar-15,310
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,,,Luhanska,Попаснянський,GCA,Ongoing,NFI distributions,02-Dec-15,02-Dec-15,520
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,United Nations High Comissioner for Refugees,,Luhanska,Попаснянський,GCA,Completed,Shelter Repairs,06-May-15,30-Sep-15,89
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,United Nations High Comissioner for Refugees,,Luhanska,Попаснянський,GCA,Completed,Shelter Repairs,30-Jul-15,31-Aug-15,133
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,,,Luhanska,Попаснянський,GCA,Completed,NFI distributions,10-Nov-15,15-Dec-15,110
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,,,Luhanska,Попаснянський,GCA,Completed,NFI distributions,18-Nov-15,16-Dec-15,110
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,,,Luhanska,Станично-Луганський,GCA,Completed,NFI distributions,14-Jan-16,14-Jan-16,691
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,,,Luhanska,Попаснянський,GCA,Completed,Distribution of solid fuel and heaters,08-Dec-15,18-Dec-15,0
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,United Nations High Comissioner for Refugees,,Luhanska,Попаснянський,GCA,Ongoing,Shelter Repairs,23-Feb-16,31-May-16,92
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,United Nations High Comissioner for Refugees,,Luhanska,Станично-Луганський,GCA,Ongoing,Shelter Repairs,15-Feb-16,31-May-16,5
01-Feb-16,Shelter-NFI,Norwegian Refugee Council,United Nations High Comissioner for Refugees,,Luhanska,Станично-Луганський,GCA,Ongoing,Shelter Repairs,23-Feb-16,31-May-16,14
01-Feb-16,Shelter-NFI,United Nations High Comissioner for Refugees,United Nations High Comissioner for Refugees,,Donetska,Великоновосілківський,GCA,Completed,Winterization cash grant,22-Feb-16,22-Feb-16,0
01-Feb-16,Shelter-NFI,United Nations High Comissioner for Refugees,United Nations High Comissioner for Refugees,,Donetska,Мар'їнський,GCA,Completed,Winterization cash grant,23-Feb-16,23-Feb-16,0
01-Feb-16,Shelter-NFI,United Nations High Comissioner for Refugees,United Nations High Comissioner for Refugees,,Donetska,Авдіївка,GCA,Completed,Winterization cash grant,24-Feb-16,24-Feb-16,0
01-Feb-16,Shelter-NFI,United Nations High Comissioner for Refugees,United Nations High Comissioner for Refugees,,Donetska,Димитров,GCA,Completed,Winterization cash grant,24-Feb-16,24-Feb-16,0
01-Feb-16,Shelter-NFI,United Nations High Comissioner for Refugees,United Nations High Comissioner for Refugees,,Zaporizka,Бердянськ,GCA,Completed,Winterization cash grant,23-Feb-16,23-Feb-16,0
01-Feb-16,Shelter-NFI,United Nations High Comissioner for Refugees,United Nations High Comissioner for Refugees,,Donetska,Великоновосілківський,GCA,Completed,Winterization cash grant,11-Feb-16,11-Feb-16,0
01-Feb-16,Shelter-NFI,United Nations High Comissioner for Refugees,United Nations High Comissioner for Refugees,,Donetska,,GCA,Completed,Winterization cash grant,22-Feb-16,24-Feb-16,0
01-Feb-16,Shelter-NFI,United Nations High Comissioner for Refugees,Greek Federation of Ukraine,,Donetska,Волноваський,GCA,Completed,NFI distributions,19-Feb-16,19-Feb-16,0
01-Feb-16,Shelter-NFI,United Nations High Comissioner for Refugees,Proliska,,Donetska,Ясинуватський,GCA,Completed,NFI distributions,01-Feb-16,02-Mar-16,0
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Мар'їнський,GCA,Completed,Shelter Repairs,01-Jun-15,28-Dec-15,532
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Мар'їнський,GCA,Completed,Shelter Repairs,01-Jun-15,28-Dec-15,498
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Маріуполь,GCA,Completed,Shelter Repairs,01-Jun-15,28-Dec-15,30
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Маріуполь,GCA,Completed,Shelter Repairs,01-Jun-15,28-Dec-15,12
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Completed,NFI distributions,01-Jun-15,28-Dec-15,172
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Completed,NFI distributions,01-Jun-15,28-Dec-15,433
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Completed,NFI distributions,01-Jun-15,28-Dec-15,359
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Completed,NFI distributions,01-Jun-15,28-Dec-15,13
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Completed,NFI distributions,01-Jun-15,28-Dec-15,147
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Completed,NFI distributions,01-Jun-15,28-Dec-15,203
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Completed,NFI distributions,01-Jun-15,28-Dec-15,507
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Completed,Shelter Repairs,01-Jun-15,28-Dec-15,59
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Completed,Shelter Repairs,01-Jun-15,28-Dec-15,12
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Completed,Shelter Repairs,01-Jun-15,28-Dec-15,33
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Completed,Shelter Repairs,01-Jun-15,28-Dec-15,112
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Completed,Shelter Repairs,01-Jun-15,28-Dec-15,422
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Completed,Shelter Repairs,01-Jun-15,28-Dec-15,47
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Completed,Shelter Repairs,01-Jun-15,28-Dec-15,5
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Completed,Shelter Repairs,01-Jun-15,28-Dec-15,112
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Completed,Shelter Repairs,01-Jun-15,28-Dec-15,13
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Completed,Shelter Repairs,01-Jun-15,28-Dec-15,255
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Completed,Shelter Repairs,01-Jun-15,28-Dec-15,17
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Completed,Shelter Repairs,01-Jun-15,28-Dec-15,85
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Completed,Shelter Repairs,01-Jun-15,28-Dec-15,10
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Completed,Shelter Repairs,01-Jun-15,28-Dec-15,2
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Completed,Shelter Repairs,01-Jun-15,28-Dec-15,30
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Completed,Shelter Repairs,01-Jun-15,28-Dec-15,9
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Completed,Shelter Repairs,01-Jun-15,28-Dec-15,29
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Мар'їнський,GCA,Planned,Shelter Repairs,01-Apr-16,28-Dec-16,210
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Мар'їнський,GCA,Planned,Shelter Repairs,01-Apr-16,28-Dec-16,210
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Мар'їнський,GCA,Planned,Shelter Repairs,01-Apr-16,28-Dec-16,60
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Мар'їнський,GCA,Planned,Shelter Repairs,01-Apr-16,28-Dec-16,270
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Мар'їнський,GCA,Planned,Shelter reconstruction,01-Apr-16,28-Dec-16,6
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Мар'їнський,GCA,Planned,Shelter Repairs,01-Apr-16,28-Dec-16,210
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Мар'їнський,GCA,Planned,Shelter Repairs,01-Apr-16,28-Dec-16,210
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Мар'їнський,GCA,Planned,Shelter Repairs,01-Apr-16,28-Dec-16,60
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Мар'їнський,GCA,Planned,Shelter Repairs,01-Apr-16,28-Dec-16,270
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Мар'їнський,GCA,Planned,Shelter reconstruction,01-Apr-16,28-Dec-16,6
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Planned,Shelter Repairs,01-Apr-16,28-Dec-16,6
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Planned,Shelter Repairs,01-Apr-16,28-Dec-16,30
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Planned,Shelter Repairs,01-Apr-16,28-Dec-16,60
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Planned,Shelter Repairs,01-Apr-16,28-Dec-16,24
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Planned,Shelter Repairs,01-Apr-16,28-Dec-16,90
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Planned,Shelter reconstruction,01-Apr-16,28-Dec-16,6
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Planned,Shelter Repairs,01-Apr-16,28-Dec-16,15
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Planned,Shelter Repairs,01-Apr-16,28-Dec-16,6
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Planned,Shelter Repairs,01-Apr-16,28-Dec-16,6
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Planned,Shelter Repairs,01-Apr-16,28-Dec-16,4
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Planned,Shelter Repairs,01-Apr-16,28-Dec-16,4
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Planned,Shelter Repairs,01-Apr-16,28-Dec-16,6
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Planned,Shelter Repairs,01-Apr-16,28-Dec-16,6
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Planned,Shelter Repairs,01-Apr-16,28-Dec-16,6
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Planned,Shelter reconstruction,01-Apr-16,28-Dec-16,3
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Planned,Shelter Repairs,01-Apr-16,28-Dec-16,30
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Planned,Shelter Repairs,01-Apr-16,28-Dec-16,30
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Planned,Shelter Repairs,01-Apr-16,28-Dec-16,24
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Planned,Shelter reconstruction,01-Apr-16,28-Dec-16,4
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Planned,Shelter Repairs,01-Apr-16,28-Dec-16,15
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Planned,Shelter Repairs,01-Apr-16,28-Dec-16,30
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Planned,Shelter Repairs,01-Apr-16,28-Dec-16,30
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Planned,Shelter Repairs,01-Apr-16,28-Dec-16,30
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Planned,Shelter Repairs,01-Apr-16,28-Dec-16,24
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Planned,Shelter reconstruction,01-Apr-16,28-Dec-16,6
01-Feb-16,Shelter-NFI,Danish Refugee Council,,,Donetska,Волноваський,GCA,Planned,Shelter Repairs,01-Apr-16,28-Dec-16,60
